runKey,decisionIndex,kind,partyId,releasedShare
ps:aleatoire:102,15,strategic_withdrawal,reconquete,3.639
ps:aleatoire:105,17,strategic_withdrawal,reconquete,3.399
ps:aleatoire:107,14,strategic_withdrawal,reconquete,3.457
ps:aleatoire:112,15,strategic_withdrawal,reconquete,3.477
ps:aleatoire:115,14,withdrawal,reconquete,3.836
ps:aleatoire:124,16,withdrawal,reconquete,3.694
ps:aleatoire:125,14,strategic_withdrawal,reconquete,3.557
ps:aleatoire:127,15,withdrawal,reconquete,3.533
ps:aleatoire:128,21,strategic_withdrawal,reconquete,3.425
ps:aleatoire:130,13,strategic_withdrawal,reconquete,3.392
ps:aleatoire:131,19,withdrawal,reconquete,3.486
ps:aleatoire:135,14,strategic_withdrawal,reconquete,3.38
ps:aleatoire:136,19,strategic_withdrawal,reconquete,3.28
ps:aleatoire:141,20,withdrawal,reconquete,3.491
ps:aleatoire:143,23,withdrawal,reconquete,3.537
ps:aleatoire:148,21,strategic_withdrawal,reconquete,3.281
ps:prudent:3,16,withdrawal,reconquete,3.585
ps:prudent:4,16,strategic_withdrawal,reconquete,3.359
ps:prudent:7,20,withdrawal,reconquete,2.73
ps:prudent:16,21,strategic_withdrawal,reconquete,2.842
ps:prudent:24,16,withdrawal,reconquete,3.928
ps:prudent:26,14,withdrawal,reconquete,3.611
ps:prudent:32,13,withdrawal,reconquete,3.447
ps:prudent:37,22,withdrawal,reconquete,3.066
ps:prudent:38,12,strategic_withdrawal,reconquete,3.696
ps:prudent:40,17,strategic_withdrawal,reconquete,3.614
ps:prudent:41,14,strategic_withdrawal,reconquete,3.424
ps:prudent:43,23,withdrawal,reconquete,3.36
ps:prudent:44,16,withdrawal,reconquete,3.424
ps:prudent:46,16,strategic_withdrawal,reconquete,3.706
ps:prudent:47,20,strategic_withdrawal,ecologistes,7.539
ps:prudent:51,20,withdrawal,reconquete,3.239
ps:prudent:52,14,withdrawal,reconquete,3.371
ps:prudent:53,16,strategic_withdrawal,reconquete,3.516
ps:prudent:59,20,strategic_withdrawal,ecologistes,7.703
ps:prudent:60,16,withdrawal,reconquete,3.173
ps:prudent:61,14,strategic_withdrawal,reconquete,3.721
ps:prudent:64,17,withdrawal,reconquete,3.524
ps:prudent:69,15,withdrawal,reconquete,3.51
ps:prudent:70,23,withdrawal,lfi,9.526
ps:prudent:73,15,withdrawal,reconquete,3.486
ps:prudent:74,14,strategic_withdrawal,reconquete,3.527
ps:prudent:76,18,strategic_withdrawal,reconquete,3.6
ps:prudent:77,12,strategic_withdrawal,reconquete,3.427
ps:prudent:79,13,withdrawal,reconquete,3.909
ps:prudent:81,22,withdrawal,reconquete,3.383
ps:prudent:82,23,withdrawal,reconquete,3.343
ps:prudent:87,13,withdrawal,reconquete,3.51
ps:prudent:89,16,strategic_withdrawal,reconquete,3.018
ps:prudent:91,15,withdrawal,reconquete,3.577
ps:prudent:93,20,strategic_withdrawal,reconquete,3.055
ps:prudent:94,16,withdrawal,reconquete,3.008
ps:prudent:96,12,strategic_withdrawal,reconquete,3.788
ps:prudent:97,13,withdrawal,reconquete,3.762
ps:prudent:100,17,strategic_withdrawal,reconquete,3.486
ps:prudent:101,12,strategic_withdrawal,reconquete,3.462
ps:prudent:103,13,strategic_withdrawal,reconquete,3.728
ps:prudent:106,19,strategic_withdrawal,reconquete,3.348
ps:prudent:107,13,strategic_withdrawal,reconquete,3.616
ps:prudent:108,17,withdrawal,reconquete,3.489
ps:prudent:118,19,withdrawal,reconquete,3.47
ps:prudent:120,14,withdrawal,reconquete,3.284
ps:prudent:123,17,withdrawal,reconquete,2.701
ps:prudent:129,16,withdrawal,reconquete,3.599
ps:prudent:138,20,strategic_withdrawal,reconquete,3.162
ps:prudent:143,19,withdrawal,reconquete,3.22
ps:prudent:144,19,withdrawal,reconquete,3.701
ps:prudent:147,19,withdrawal,reconquete,2.522
ps:prudent:149,22,withdrawal,reconquete,2.811
ps:risque:1,14,withdrawal,reconquete,3.922
ps:risque:2,11,strategic_withdrawal,reconquete,3.657
ps:risque:3,13,strategic_withdrawal,reconquete,3.608
ps:risque:4,13,strategic_withdrawal,reconquete,3.374
ps:risque:5,12,strategic_withdrawal,reconquete,3.35
ps:risque:8,23,withdrawal,reconquete,3.017
ps:risque:10,17,strategic_withdrawal,reconquete,3.327
ps:risque:11,15,withdrawal,reconquete,3.606
ps:risque:12,16,strategic_withdrawal,reconquete,3.726
ps:risque:13,16,withdrawal,reconquete,3.554
ps:risque:14,19,withdrawal,reconquete,3.471
ps:risque:15,22,withdrawal,horizons,12.903
ps:risque:16,16,strategic_withdrawal,reconquete,2.793
ps:risque:17,16,withdrawal,reconquete,3.185
ps:risque:20,16,withdrawal,reconquete,3.721
ps:risque:22,18,withdrawal,reconquete,3.455
ps:risque:24,22,withdrawal,reconquete,3.367
ps:risque:26,17,withdrawal,reconquete,3.282
ps:risque:32,22,withdrawal,reconquete,2.759
ps:risque:34,22,withdrawal,reconquete,3.306
ps:risque:35,15,withdrawal,reconquete,3.314
ps:risque:41,18,withdrawal,reconquete,3.25
ps:risque:42,19,strategic_withdrawal,reconquete,3.216
ps:risque:43,19,withdrawal,reconquete,3.29
ps:risque:44,18,withdrawal,reconquete,3.562
ps:risque:46,21,withdrawal,reconquete,3.052
ps:risque:47,13,withdrawal,reconquete,3.662
ps:risque:48,19,withdrawal,reconquete,3.557
ps:risque:53,19,strategic_withdrawal,reconquete,2.897
ps:risque:58,20,withdrawal,reconquete_dissidence_20,0
ps:risque:59,18,withdrawal,reconquete,3.334
ps:risque:60,15,strategic_withdrawal,reconquete,3.5
ps:risque:62,21,withdrawal,reconquete,3.211
ps:risque:63,20,withdrawal,reconquete,2.988
ps:risque:65,17,withdrawal,reconquete,3.186
ps:risque:73,14,strategic_withdrawal,reconquete,3.527
ps:risque:76,14,strategic_withdrawal,reconquete,3.915
ps:risque:85,11,strategic_withdrawal,reconquete,3.712
ps:risque:86,20,withdrawal,reconquete,3.499
ps:risque:91,21,withdrawal,reconquete,3.088
ps:risque:92,15,withdrawal,reconquete_dissidence_15,0
ps:risque:95,15,withdrawal,reconquete,3.661
ps:risque:100,15,strategic_withdrawal,reconquete,3.58
ps:risque:101,20,strategic_withdrawal,reconquete,3.224
ps:risque:103,15,withdrawal,reconquete,3.176
ps:risque:106,17,withdrawal,reconquete,3.553
ps:risque:108,16,withdrawal,reconquete,2.916
ps:risque:109,21,withdrawal,reconquete,2.921
ps:risque:111,19,withdrawal,reconquete,4.934
ps:risque:119,15,strategic_withdrawal,reconquete,3.452
ps:risque:121,16,strategic_withdrawal,reconquete,3.483
ps:risque:126,20,strategic_withdrawal,reconquete,3.626
ps:risque:129,20,withdrawal,reconquete,3.492
ps:risque:131,23,withdrawal,reconquete,3.089
ps:risque:134,16,withdrawal,reconquete,3.642
ps:risque:136,17,withdrawal,reconquete,3.601
ps:risque:137,18,withdrawal,reconquete,2.766
ps:risque:138,13,withdrawal,reconquete,3.598
ps:risque:140,15,withdrawal,reconquete,3.265
ps:risque:149,21,strategic_withdrawal,reconquete,2.941
ps:ideologiquement_coherent:0,19,strategic_withdrawal,reconquete,2.53
ps:ideologiquement_coherent:1,16,strategic_withdrawal,reconquete,3.64
ps:ideologiquement_coherent:6,18,withdrawal,reconquete,3.689
ps:ideologiquement_coherent:7,12,strategic_withdrawal,reconquete,3.015
ps:ideologiquement_coherent:9,22,withdrawal,reconquete,3.468
ps:ideologiquement_coherent:10,14,withdrawal,reconquete,3.296
ps:ideologiquement_coherent:11,22,withdrawal,reconquete,3.489
ps:ideologiquement_coherent:12,15,strategic_withdrawal,reconquete,3.526
ps:ideologiquement_coherent:14,16,strategic_withdrawal,reconquete,3.475
ps:ideologiquement_coherent:15,18,withdrawal,reconquete,3.383
ps:ideologiquement_coherent:19,12,strategic_withdrawal,reconquete,3.65
ps:ideologiquement_coherent:20,17,withdrawal,reconquete,3.438
ps:ideologiquement_coherent:27,20,strategic_withdrawal,reconquete,3.037
ps:ideologiquement_coherent:28,20,strategic_withdrawal,reconquete,3.038
ps:ideologiquement_coherent:30,14,withdrawal,ecologistes,7.527
ps:ideologiquement_coherent:30,20,withdrawal,reconquete,3.165
ps:ideologiquement_coherent:34,18,strategic_withdrawal,reconquete,3.731
ps:ideologiquement_coherent:35,18,strategic_withdrawal,reconquete,3.345
ps:ideologiquement_coherent:36,16,strategic_withdrawal,reconquete,3.664
ps:ideologiquement_coherent:43,15,strategic_withdrawal,reconquete,3.636
ps:ideologiquement_coherent:45,17,strategic_withdrawal,reconquete,3.395
ps:ideologiquement_coherent:46,17,withdrawal,reconquete,3.166
ps:ideologiquement_coherent:47,14,strategic_withdrawal,reconquete,3.57
ps:ideologiquement_coherent:52,16,withdrawal,reconquete,3.236
ps:ideologiquement_coherent:60,14,withdrawal,reconquete,3.861
ps:ideologiquement_coherent:61,11,strategic_withdrawal,reconquete,3.433
ps:ideologiquement_coherent:64,18,withdrawal,reconquete,3.916
ps:ideologiquement_coherent:65,19,strategic_withdrawal,reconquete,3.353
ps:ideologiquement_coherent:67,20,strategic_withdrawal,reconquete,3.244
ps:ideologiquement_coherent:68,13,withdrawal,rn,12.625
ps:ideologiquement_coherent:71,12,strategic_withdrawal,reconquete,3.53
ps:ideologiquement_coherent:75,13,strategic_withdrawal,reconquete,3.653
ps:ideologiquement_coherent:77,21,strategic_withdrawal,reconquete,3.249
ps:ideologiquement_coherent:78,14,withdrawal,reconquete,3.706
ps:ideologiquement_coherent:80,21,strategic_withdrawal,ecologistes,7.325
ps:ideologiquement_coherent:82,21,strategic_withdrawal,reconquete,3.061
ps:ideologiquement_coherent:83,12,strategic_withdrawal,reconquete,3.553
ps:ideologiquement_coherent:86,13,strategic_withdrawal,reconquete,3.721
ps:ideologiquement_coherent:92,21,strategic_withdrawal,reconquete,3.31
ps:ideologiquement_coherent:93,20,withdrawal,reconquete,3.344
ps:ideologiquement_coherent:95,18,strategic_withdrawal,reconquete,3.579
ps:ideologiquement_coherent:98,14,withdrawal,reconquete,3.411
ps:ideologiquement_coherent:100,19,withdrawal,reconquete,3.154
ps:ideologiquement_coherent:101,19,withdrawal,reconquete,3.404
ps:ideologiquement_coherent:103,15,strategic_withdrawal,reconquete,3.421
ps:ideologiquement_coherent:107,23,withdrawal,reconquete,3.075
ps:ideologiquement_coherent:110,19,withdrawal,reconquete,3.683
ps:ideologiquement_coherent:111,18,withdrawal,reconquete,3.594
ps:ideologiquement_coherent:112,21,strategic_withdrawal,reconquete,2.743
ps:ideologiquement_coherent:114,14,withdrawal,reconquete,3.328
ps:ideologiquement_coherent:117,13,strategic_withdrawal,reconquete,3.338
ps:ideologiquement_coherent:120,14,strategic_withdrawal,reconquete,3.717
ps:ideologiquement_coherent:121,14,withdrawal,reconquete,2.916
ps:ideologiquement_coherent:122,18,withdrawal,reconquete,3.217
ps:ideologiquement_coherent:126,14,withdrawal,reconquete,3.7
ps:ideologiquement_coherent:130,20,withdrawal,reconquete,3.272
ps:ideologiquement_coherent:134,19,strategic_withdrawal,ecologistes,7.597
ps:ideologiquement_coherent:135,21,withdrawal,reconquete,3.148
ps:ideologiquement_coherent:136,20,strategic_withdrawal,reconquete,3.441
ps:ideologiquement_coherent:140,12,strategic_withdrawal,reconquete,3.463
ps:ideologiquement_coherent:143,16,strategic_withdrawal,reconquete,3.441
ps:ideologiquement_coherent:146,22,withdrawal,reconquete,3.147
ps:ideologiquement_coherent:149,17,withdrawal,reconquete,3.357
ps:opportuniste_electoral:8,20,withdrawal,rn,12.22
ps:opportuniste_electoral:10,14,withdrawal,reconquete,3.764
ps:opportuniste_electoral:11,12,strategic_withdrawal,reconquete,3.692
ps:opportuniste_electoral:13,14,strategic_withdrawal,reconquete,3.77
ps:opportuniste_electoral:15,20,strategic_withdrawal,reconquete,3.694
ps:opportuniste_electoral:17,13,strategic_withdrawal,reconquete,3.522
ps:opportuniste_electoral:18,22,withdrawal,reconquete,3.616
ps:opportuniste_electoral:26,13,withdrawal,reconquete,3.615
ps:opportuniste_electoral:27,13,withdrawal,reconquete,3.874
ps:opportuniste_electoral:29,22,withdrawal,reconquete,3.666
ps:opportuniste_electoral:31,14,withdrawal,reconquete,3.642
ps:opportuniste_electoral:33,21,withdrawal,reconquete,3.382
ps:opportuniste_electoral:38,20,strategic_withdrawal,reconquete,3.291
ps:opportuniste_electoral:40,16,withdrawal,reconquete,3.197
ps:opportuniste_electoral:43,11,strategic_withdrawal,reconquete,3.775
ps:opportuniste_electoral:46,11,strategic_withdrawal,reconquete,3.717
ps:opportuniste_electoral:52,13,strategic_withdrawal,reconquete,3.65
ps:opportuniste_electoral:53,16,withdrawal,reconquete,3.825
ps:opportuniste_electoral:57,22,withdrawal,reconquete,2.973
ps:opportuniste_electoral:60,13,withdrawal,reconquete,3.625
ps:opportuniste_electoral:62,12,strategic_withdrawal,reconquete,3.467
ps:opportuniste_electoral:65,16,withdrawal,reconquete,3.587
ps:opportuniste_electoral:66,19,withdrawal,lr,8.268
ps:opportuniste_electoral:72,16,strategic_withdrawal,reconquete,3.819
ps:opportuniste_electoral:75,14,strategic_withdrawal,reconquete,3.623
ps:opportuniste_electoral:81,15,strategic_withdrawal,reconquete,3.659
ps:opportuniste_electoral:84,16,withdrawal,reconquete,3.813
ps:opportuniste_electoral:85,21,strategic_withdrawal,reconquete,3.543
ps:opportuniste_electoral:87,21,withdrawal,reconquete,3.122
ps:opportuniste_electoral:101,19,withdrawal,reconquete,3.41
ps:opportuniste_electoral:105,15,strategic_withdrawal,reconquete,3.401
ps:opportuniste_electoral:116,15,withdrawal,reconquete,3.365
ps:opportuniste_electoral:122,15,strategic_withdrawal,reconquete,3.497
ps:opportuniste_electoral:123,11,strategic_withdrawal,reconquete,3.836
ps:opportuniste_electoral:126,15,withdrawal,reconquete,3.718
ps:opportuniste_electoral:127,12,strategic_withdrawal,reconquete,3.406
ps:opportuniste_electoral:129,14,strategic_withdrawal,reconquete,3.703
ps:opportuniste_electoral:133,20,withdrawal,nouvelle_energie,9.457
ps:opportuniste_electoral:136,13,strategic_withdrawal,reconquete,3.85
ps:opportuniste_electoral:141,21,withdrawal,reconquete,3.564
ps:opportuniste_electoral:143,19,withdrawal,reconquete,3.472
ps:opportuniste_electoral:149,23,withdrawal,reconquete,3.747
ps:parti_dabord:3,12,strategic_withdrawal,reconquete,3.793
ps:parti_dabord:6,14,withdrawal,reconquete,3.627
ps:parti_dabord:9,20,strategic_withdrawal,reconquete,3.215
ps:parti_dabord:10,13,withdrawal,reconquete,3.472
ps:parti_dabord:13,18,withdrawal,reconquete,3.662
ps:parti_dabord:17,21,strategic_withdrawal,reconquete,3.36
ps:parti_dabord:19,20,withdrawal,reconquete,3.399
ps:parti_dabord:43,16,strategic_withdrawal,reconquete,3.618
ps:parti_dabord:46,14,withdrawal,reconquete,3.615
ps:parti_dabord:50,23,withdrawal,reconquete,3.345
ps:parti_dabord:51,13,withdrawal,reconquete,3.601
ps:parti_dabord:55,15,withdrawal,reconquete,3.535
ps:parti_dabord:56,13,withdrawal,reconquete,3.909
ps:parti_dabord:59,19,strategic_withdrawal,reconquete,3.51
ps:parti_dabord:61,16,withdrawal,reconquete,3.597
ps:parti_dabord:65,20,withdrawal,reconquete,3.237
ps:parti_dabord:69,20,strategic_withdrawal,reconquete,3.089
ps:parti_dabord:72,12,strategic_withdrawal,reconquete,3.528
ps:parti_dabord:74,13,withdrawal,horizons,13.586
ps:parti_dabord:76,16,strategic_withdrawal,reconquete,3.565
ps:parti_dabord:79,13,strategic_withdrawal,reconquete,3.25
ps:parti_dabord:80,20,strategic_withdrawal,reconquete,3.566
ps:parti_dabord:81,13,strategic_withdrawal,reconquete,3.398
ps:parti_dabord:82,19,withdrawal,reconquete,3.067
ps:parti_dabord:84,14,withdrawal,rn,12.886
ps:parti_dabord:85,19,withdrawal,reconquete,3.326
ps:parti_dabord:87,21,withdrawal,reconquete,3.273
ps:parti_dabord:90,21,withdrawal,reconquete,2.793
ps:parti_dabord:91,17,strategic_withdrawal,reconquete,3.674
ps:parti_dabord:95,20,withdrawal,reconquete,3.782
ps:parti_dabord:104,21,withdrawal,reconquete,3.287
ps:parti_dabord:105,22,withdrawal,reconquete_dissidence_21,3.244
ps:parti_dabord:108,15,withdrawal,reconquete,3.41
ps:parti_dabord:112,14,strategic_withdrawal,reconquete,3.61
ps:parti_dabord:114,15,strategic_withdrawal,reconquete,3.761
ps:parti_dabord:115,16,strategic_withdrawal,reconquete,3.646
ps:parti_dabord:119,12,strategic_withdrawal,reconquete,3.605
ps:parti_dabord:120,13,strategic_withdrawal,reconquete,3.568
ps:parti_dabord:123,19,withdrawal,reconquete,3.096
ps:parti_dabord:124,14,strategic_withdrawal,reconquete,3.229
ps:parti_dabord:125,12,strategic_withdrawal,reconquete,3.15
ps:parti_dabord:126,16,withdrawal,reconquete,3.537
ps:parti_dabord:134,18,strategic_withdrawal,reconquete,3.375
ps:parti_dabord:137,16,strategic_withdrawal,reconquete,3.666
ps:parti_dabord:140,17,withdrawal,reconquete,3.346
ps:parti_dabord:141,19,withdrawal,reconquete,3.227
ps:parti_dabord:143,13,withdrawal,reconquete,3.82
ps:parti_dabord:145,20,withdrawal,reconquete,3.377
ps:parti_dabord:147,19,withdrawal,reconquete,3.314
ps:mediatique:4,18,strategic_withdrawal,reconquete,3.34
ps:mediatique:8,14,withdrawal,reconquete,3.792
ps:mediatique:9,13,withdrawal,rn,13.187
ps:mediatique:14,15,strategic_withdrawal,reconquete,3.577
ps:mediatique:17,14,withdrawal,reconquete,3.416
ps:mediatique:18,17,withdrawal,reconquete,3.473
ps:mediatique:20,14,strategic_withdrawal,reconquete,3.751
ps:mediatique:23,16,withdrawal,reconquete,3.656
ps:mediatique:24,19,withdrawal,reconquete,3.258
ps:mediatique:25,13,withdrawal,reconquete,2.985
ps:mediatique:27,13,strategic_withdrawal,reconquete,3.318
ps:mediatique:28,15,withdrawal,reconquete,4.077
ps:mediatique:35,15,strategic_withdrawal,reconquete,3.68
ps:mediatique:36,13,strategic_withdrawal,reconquete,3.741
ps:mediatique:38,20,withdrawal,reconquete,3.788
ps:mediatique:40,19,withdrawal,reconquete,3.449
ps:mediatique:43,18,strategic_withdrawal,ecologistes,8.392
ps:mediatique:43,20,withdrawal,reconquete_dissidence_19,2.793
ps:mediatique:44,18,strategic_withdrawal,reconquete,3.423
ps:mediatique:46,19,strategic_withdrawal,ecologistes,7.831
ps:mediatique:56,17,withdrawal,reconquete,3.521
ps:mediatique:57,21,strategic_withdrawal,reconquete,2.69
ps:mediatique:58,16,strategic_withdrawal,reconquete,3.643
ps:mediatique:60,19,withdrawal,reconquete,3.841
ps:mediatique:63,13,strategic_withdrawal,reconquete,3.128
ps:mediatique:67,20,withdrawal,reconquete,3.432
ps:mediatique:68,13,strategic_withdrawal,reconquete,3.801
ps:mediatique:69,14,withdrawal,reconquete,3.525
ps:mediatique:70,14,withdrawal,reconquete,4.008
ps:mediatique:70,20,strategic_withdrawal,ecologistes,8.909
ps:mediatique:71,17,strategic_withdrawal,reconquete,3.388
ps:mediatique:79,15,withdrawal,reconquete,3.526
ps:mediatique:80,18,withdrawal,reconquete,4.009
ps:mediatique:82,18,withdrawal,reconquete,3.198
ps:mediatique:84,17,withdrawal,reconquete,3.467
ps:mediatique:85,14,strategic_withdrawal,reconquete,3.097
ps:mediatique:87,13,withdrawal,reconquete,2.904
ps:mediatique:94,12,strategic_withdrawal,reconquete,3.954
ps:mediatique:96,20,strategic_withdrawal,reconquete,3.871
ps:mediatique:98,14,withdrawal,reconquete,4.082
ps:mediatique:101,23,withdrawal,reconquete,3.224
ps:mediatique:109,22,withdrawal,reconquete,3.814
ps:mediatique:110,13,withdrawal,reconquete,3.822
ps:mediatique:111,16,strategic_withdrawal,reconquete,3.622
ps:mediatique:112,16,withdrawal,reconquete,3.583
ps:mediatique:114,17,withdrawal,reconquete,3.79
ps:mediatique:115,18,strategic_withdrawal,reconquete,3.667
ps:mediatique:116,12,strategic_withdrawal,reconquete,3.891
ps:mediatique:121,19,withdrawal,reconquete,3.596
ps:mediatique:123,16,withdrawal,reconquete,3.767
ps:mediatique:124,17,withdrawal,reconquete,3.408
ps:mediatique:125,16,strategic_withdrawal,reconquete,3.547
ps:mediatique:126,18,withdrawal,reconquete,3.52
ps:mediatique:129,16,withdrawal,reconquete,3.269
ps:mediatique:136,17,withdrawal,reconquete,3.69
ps:mediatique:138,16,strategic_withdrawal,reconquete,3.58
ps:mediatique:139,16,withdrawal,reconquete,4.134
ps:contrarien:3,13,withdrawal,reconquete,4.01
ps:contrarien:4,23,withdrawal,reconquete,3.463
ps:contrarien:7,19,withdrawal,reconquete,3.165
ps:contrarien:10,22,withdrawal,reconquete,3.917
ps:contrarien:13,14,withdrawal,reconquete,3.789
ps:contrarien:28,20,strategic_withdrawal,reconquete,3.259
ps:contrarien:32,23,withdrawal,reconquete,3.889
ps:contrarien:43,19,withdrawal,reconquete,3.94
ps:contrarien:46,20,strategic_withdrawal,reconquete,3.796
ps:contrarien:51,19,strategic_withdrawal,reconquete,3.606
ps:contrarien:54,17,strategic_withdrawal,reconquete,3.572
ps:contrarien:55,23,withdrawal,reconquete,2.464
ps:contrarien:61,16,withdrawal,reconquete_dissidence_15,2.68
ps:contrarien:62,19,withdrawal,reconquete,3.46
ps:contrarien:63,22,withdrawal,reconquete,3.367
ps:contrarien:69,15,strategic_withdrawal,reconquete,3.523
ps:contrarien:70,13,withdrawal,lr,9.12
ps:contrarien:72,14,withdrawal,reconquete,3.996
ps:contrarien:80,16,withdrawal,reconquete,3.254
ps:contrarien:94,12,strategic_withdrawal,reconquete,3.493
ps:contrarien:95,19,withdrawal,reconquete,3.927
ps:contrarien:101,13,strategic_withdrawal,reconquete,3.75
ps:contrarien:102,19,withdrawal,reconquete,3.611
ps:contrarien:108,17,withdrawal,reconquete,3.503
ps:contrarien:110,16,withdrawal,reconquete,3.128
